id,text,label,type_,tweet_id
2140,الحق يتقال المفروض الكتاب يبقى انجازات خيرت ...مرسى فى الاول والاخر استبن.,1,training,'324305300901490690'
2141,#تصويت ما سر عدم رد بوتين على اي طيران صنع أمريكي فوق سوريا، سواء كان طيران أمريكا وحلفائها او تركيا او اسرائيل بمنظومات صواريخه الخرافية اس300 و اس400,0,training,'953717991056859136'
2142,#مهدى_عاكف : يجب ان نتعبد الى الله عن طريق الإمتثال لقرارات الجماعة !!!!!!!!!!!!!!!! #اخوان_كاذبون #النهضة #مصر #رصد   #محمد_مرسى,1,training,'236276143773327361'
2143,@GeorgeZetoun: غاز اند الكوهول دونت ميكس.. #مرسي #مصر,1,training,'302206574078857216'
2144,#أصوات | الرئيس الأميركي دونالد ترمب يطلب من احد أعضاء النظام المنهك والجائع في كوريا الشمالية ابلاغ كيم جونغ اون انه يملك زرا نوويا اكبر وأقوى من الزر على مكتب الرئيس الكوري الشمالي.. كما انه زر يعمل.,1,training,'948438362179989505'
2145,"كنتوا بتفضحوا الدنيا ايام موكب مبارك وتقولوا ""كل ده من دم الشعب "" !! لكن دلوقتي ""ده رئيس يا جماعه "" ...",1,training,'292716376911654912'
2146,#السيسي #عباس_كامل يشرف الآن علي #الامن_الوطني و # المخابرات_الحربية وأضيفت اليه العامة! السيسي المسكون بالرعب من الانقلاب عليه لا يثق في أحد ويريد تزوير الانتخابات باي ثمن وقهر كل اجهزة الدولة بعد إغلاق المجال السياسي فجرة!,0,training,'953974853635395584'
2147,مُرسى في الخطاب بيقول اجيبلكم منين ؟ راح الكاميرا جابت صورة وزير الاعلام ! (تعالي وانا اقولك)   القدر,1,training,'351425181924851712'
2148,"#عكاشة ثورة 25 يناير سرقت شعار ثورتنا لكن مسير الحق يرجع لأصحابة "" عيش - حرية - عداله إجتماعيه ههههه #مصر #مرسي #ابوحامد",1,training,'239389082709549056'
2149,#مرسي ابن المعلم زيناتي إتهزم قدآم شعبه يَ جدعآن !,1,training,'352475925876719617'
2150,@y_bn_m2 ان المتنفذين في أمريكا هم الأوليغارشية والمجمع العسكري الصناعي ولديه عدة محاضرات عن الجهة التي تقف وراء صعود ترامب رغم تفوق هيلاري كلنتون عليه بأصوات اكثر ك وأرجو استضافته في الاتجاه المعاكس ويكون عنوان الحلقة هل أمريكا بلد ديمقراطي,0,training,'944663152171606017'
2151,سما المصرى فى الكليب الجديد !! بتقول لموزة بتاعت قطر ... موزة يعنى قشر والبس !! :)))))),1,training,'371723795096014848'
2152,احتراف الساعدي القذافي,1,training,'955157547207528449'
2153,أتمنى ان لايتم ادخاله الى قطر نهائيا ..... لان دحلان لايؤتمن وهم عمالقة الخسة والاجرام  لذلك اتمنى الإكتفاء بصرف مبالغ شهرية له ولعائلته وشراء منزل له في الكويت,0,training,'953957594024030208'
2154,#أمطارٌ_نيزكيّة متفاوتةٌ في الحجم، وصواعقُ يصيب بها من يشاء ويصرفها عمّن يشاء، يجعلون أصابعهم في آذانهم من الصواعق حذر الموت ليلاً أو نهاراَ، والله محيط بالكافرين. بقلم الإمام المهدي ناصر محمد اليماني إحذروا_مكر_ترامب,0,training,'953931401354792960'
2155, ارجوكوا اتفرجوا على الاغنيه دى تهديد لتمرد #تمرد #الاخوان #مرسي #البرادعي   #بجد #مصر,0,training,'353778029702557696'
2156,يباا بالعاميه ترا مصخره اللي قاعد يصير ومهزله وجبن من كل شيء يرا ويسكت (الواطي ابن السافله ) عبدالحميد دشتي مسوي ندوه لنصرة بشار,1,training,'207469644955660288'
2157,الي من انتخب الاخوان أليس بمستغرب انهم الان يحبون امريكا واسرائيل ويكفرون نصف شعب مصر ؟جاوب لتعرف انك اجرمت معهم #مصر #مرسى,1,training,'274637240775360513'
2158,#واشنطن  حصيلة جديدة: وفاة 17 سورياً جراء البرد أثناء هروبهم الى #لبنان,0,training,'955903899684298752'
2159,#متعرفش ياعبعزيز يااخويا ان في ملف فتح في التحقيق لتلقي هيلاري كلينتون واوباما  رشاوي اثناء فترة حكمهم قلت لي سفارة ايه❓❗️ #جطر ❗️وفين في #لندن ❗️  سلم لي على النزاهة والحياد والشرفاء الــ في بريطانيا العظمي وفي امريكا الشريفة 🤣,1,training,'951767807565418496'
2160,السياره للبيع ارتحت يا مرسي,1,training,'313434656731176960'
2161,#مرسى   هذه الليلة هى رسالة من مصر الى العالم كله ليعرف كيف تعانى مصر مع مرسى.,1,training,'305810843273138177'
2162,مصر أحمد عز #الطبال خرج من السجن بضمان محل إقامته و بدون كفالة   و أنا مع الأخوان كلبا و كالبا #السيسي يا مجرم,1,training,'364474419114426368'
2163,#اضحك_مع_الاخوان بعد ان شتتونا وقسمونا وفرقونا جاء مرشحهم رئيساً لنا ليجمع شملنا وينهي تفرقتنا! #وعجبي   #مصر #تحرير #مرسي #اخوان,1,training,'217199337858531328'
2164,احنا عايشين في النسخة ألمترجمة من كوريا الشمالية !! تمت الترجمة بواسطة عبد الفتاح عبيد .,0,training,'955857870179971072'
2165, هو خلص ٣ مشاريع 😳بقي ١١ الف و٣ 😳😂😂😂,1,training,'953967346745597953'
2166, 🔴الرئيس احتلال التركي أردوغان يقول بأن عملية عفرين ستنتهي عندما تحقق أهدافها مثلما جرى في عملية درع الفرات,0,training,'955409801034510337'
2167,#عاجل | أردوغان: نحن في عفرين ليس لقتال الأكراد بل لمحاربة الإرهاب وللإشارة يوجد في عفرين أيضا عرب وتركمان #ZeytinDalıHareketı,0,training,'955412637898149888'
2168,أجد أن الوقت الراهن الذي تمر به مصر وبداعي الخوف على مقدرات البلاد والعباد،واذا كان لابد وان يكون المرشح المناسب لمقعد الرئاسة في مصر من ابناء المؤسسة العسكرية لعدم وجود مرشح مدني مناسب ذو برنامج جيد نلتف جميعا حوله،ارى من المناسب ان يتنازل خالد علي ويكون أول الداعمين ل سامي عنان,0,training,'954510751267524608'
2169, ترامب على خطى ابن سلمان رح يلاحق هيلاري واوباما وكل خصومه بتهم الفساد او انتهاكات حقوق الانسان..دخلنا العصر الهزلي,1,training,'944684965903683585'
2170,لو يسعفني اسجل الحوار بين السواقين مش هاتصدقوا بجد كارثه محققه واقفين يسقفوا ممن الشباك لسواق عارفينة وبيجرسوه عشان انتخب مرسي,1,training,'339794040725856256'
2171,#وكالة_خبر_للأنباء: كوريا الشمالية تعتزم تطوير ترسانة نووية حقيقية (سي اي ايه),0,training,'956074900384567296'
2172,بيقولك ان اللي استقبل البتاع بتاعنا اللي اسمه #مرسي ف البرازيل وكيل وزارة . يعني حتى ماحصلش وزير,1,training,'332101272956194818'
2173,عن متعة انك تخمس فى شيشة مع موزة مش هعمل تاج :P اوعى تعلقى بدل ما هتتفضحى اظن الرسالة وصلت :P ههههههه,0,training,'359125955681320961'
2174,#أمير_الكويت ويؤكد وحدة مجلس التعاون    #الكويت,0,training,'953919675594919936'
2175,ساب كل حاجة و بيقولك بيخبط على فخاده! #باسم_يوسف,1,training,'350723764025171968'
2176,"فترة انتقالية سنتين ... وسوزان مبارك على cnn : ""لقد رد الظلم الذى وقع علينا "" ..   هههههههههه :D",1,training,'352829684389642240'
2177,مبارك البذالي اللي مسوي لي بلوك من غير لا اكلمه شغل بلوك عالهوية بيروح كبر بيطيق القانون بايده. الحبيب مسوي نفسه باتمان   #q8,1,training,'189107804022390784'
2178,#أردوغان يبحثان هاتفيا العملية العسكرية في «عفرين» #البلد,0,training,'955910514546225153'
2179,#حكايه_وطن بعدوصول قوات الحلفاء باريس ومعاهم ديجول عام44وسقوط حكومة فيشي بقيادة لافال الموالية لالمانيا وكانت فرنسا مرتعا لكل اجهزة المخابرات وفقد معظم شبابها الانتماءلبلدهم وحتي يحتفظ ديجول بفرنسا كدولة عظمي انشاء كيان يعد كوادر جديره بتحمل قيادة فرنساومازال للان السيسي قارئ جيد,0,training,'953989307404038144'
