pairID	sentence1	sentence2	gold_label	Lexical Semantics_coarse	Predicate-Argument Structure_coarse	Logic_coarse	Knowledge_coarse	Symmetry/Collectivity	Factivity	Named entities	Quantifiers	Lexical entailment	Redundancy	Morphological negation	Lexical implication	Topicalization	Core Args	Nominalization	Anaphora/Coreference	Datives	Coordination scope	Prepositional phrases	Reciprocity	Causative/Inchoative	Restrictivity	Intersectivity	Active/Passive	Relative clauses	Adjectivation	Genitives/Partitives	Ellipsis/Implicits	Affixation	Conjunction	Non-monotone	Intervals/Numbers	Downward monotone	Upward monotone	Negation	Double Negation	Conditionals	Disjunction	Temporal	Existential	Universal	Common sense	World Knowledge
637	قد لا يكون الكثير من الرجال على دراية بعوامل خطر نقص التستوستيرون بسبب نمط حياتهم الحالي	قد لا يكون الكثير من الرجال على دراية بعوامل خطر نقص التستوستيرون بسبب طريقة حياتهم الحالي	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
638	قد لا يكون الكثير من الرجال على دراية بعوامل خطر نقص التستوستيرون بسبب طريقة حياتهم الحالي	قد لا يكون الكثير من الرجال على دراية بعوامل خطر نقص التستوستيرون بسبب نمط حياتهم الحالي	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	"من جهتها وصفت ديبورا أرنوت ، الرئيسة التنفيذية لمنظمة أكشين أون سمكوكينغ أند هيلث ، موقف فيليب موريس بأنه "" خدعة مكشوفة """	"من جهتها وصفت ديبورا أرنوت ، الرئيسة التنفيذية لمنظمة أكشين أون سمكوكينغ أند هيلث ، موقف فيليب موريس بأنه "" خدعة """	entailment	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
640	"من جهتها وصفت ديبورا أرنوت ، الرئيسة التنفيذية لمنظمة أكشين أون سمكوكينغ أند هيلث ، موقف فيليب موريس بأنه "" خدعة """	"من جهتها وصفت ديبورا أرنوت ، الرئيسة التنفيذية لمنظمة أكشين أون سمكوكينغ أند هيلث ، موقف فيليب موريس بأنه "" خدعة مكشوفة """	neutral	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641	كشفت دراسة جديدة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	كشفت دراسة قديمة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
642	كشفت دراسة قديمة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	كشفت دراسة جديدة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
643	كشفت دراسة جديدة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	كشفت دراسة حديثة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644	كشفت دراسة حديثة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	كشفت دراسة جديدة لجامعة أوبسالا في السويد أن المرأة تتأثر بالسهر والحرمان من النوم أكثر من الرجل	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات بسيطة جدا	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات قليلة جدا	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
646	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات قليلة جدا	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات بسيطة جدا	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات بسيطة جدا	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات سهلة جدا	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
648	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات سهلة جدا	من فؤائد المناظير تقليل كمية الدم المفقود الى كميات بسيطة جدا	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
649	جرب هذه التمارين البسيطة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	جرب هذه التمارين السهلة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650	جرب هذه التمارين السهلة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	جرب هذه التمارين البسيطة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
651	جرب هذه التمارين البسيطة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	جرب هذه التمارين الصعبة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
652	جرب هذه التمارين الصعبة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	جرب هذه التمارين البسيطة ، والتي لا تحتاج إلى معدات ، لتقوية العضلات التي تدعم العمود الفقري	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653	بعض الكلاب ليست أليفة	بعض الحيوانات ليست أليفة	entailment	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
654	بعض الحيوانات ليست أليفة	بعض الكلاب ليست أليفة	neutral	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
655	بعض الكلاب ليست أليفة	بعض الحيوانات أليفة	neutral	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
656	بعض الحيوانات أليفة	بعض الكلاب ليست أليفة	neutral	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
657	في اجتماع المكتب البيضاوي بعد تعيين مولر ، أخبر ترامب الجلسات أنه يجب أن يستقيل	في اجتماع المكتب البيضاوي بعد تعيين مولر ، أخبر ترامب الجلسات أنه يجب عليه الاستقالة	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	في اجتماع المكتب البيضاوي بعد تعيين مولر ، أخبر ترامب أنه يجب عليه الاستقالة	في اجتماع المكتب البيضاوي بعد تعيين مولر ، أخبر ترامب أنه يجب أن يستقيل	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	وطلب محامي اللاجئ من المحكمة إصدار أمر يلزم الموقع بحجب الصور	وطلب محامي اللاجئ من المحكمة إصدار أمر يلزم الموقع أن يحجب الصور	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
660	وطلب محامي اللاجئ من المحكمة إصدار أمر يلزم الموقع أن يحجب الصور	وطلب محامي اللاجئ من المحكمة إصدار أمر يلزم الموقع بحجب الصور	entailment	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661	وإثر مقتل زعيتر أمهل مجلس النواب حكومة عبد الله النسور أسبوعا واحدا قبل التصويت على حجب الثقة	وإثر مقتل زعيتر أمهل مجلس النواب حكومة عبد الله النسور أسبوعا واحدا قبل التصويت على منح الثقة	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
662	وإثر مقتل زعيتر أمهل مجلس النواب حكومة عبد الله النسور أسبوعا واحدا قبل التصويت على منح الثقة	وإثر مقتل زعيتر أمهل مجلس النواب حكومة عبد الله النسور أسبوعا واحدا قبل التصويت على حجب الثقة	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
663	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	سنمنع أن يحدث أحداث عين العرب ( كوباني ) جديدة	entailment	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
664	سنمنع أن يحدث أحداث عين العرب ( كوباني ) جديدة	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	entailment	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
665	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	لن نمنع أن يحدث أحداث عين العرب ( كوباني ) جديدة	contradiction	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
666	لن نمنع أن يحدث أحداث عين العرب ( كوباني ) جديدة	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	contradiction	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
667	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	لن نسمح حدوث أحداث عين العرب ( كوباني ) جديدة	entailment	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
668	لن نسمح حدوث أحداث عين العرب ( كوباني ) جديدة	لن نسمح بحدوث أحداث عين العرب ( كوباني ) جديدة	entailment	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
669	إذا جزمنا بأن الأرض منبسطة ، فكيف استطاع الأولون الاعتماد على النجوم في الإبحار ؟	إذا جزمنا بأن الأرض مستديرة ، فكيف استطاع الأولون الاعتماد على النجوم في الإبحار ؟	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
670	إذا جزمنا بأن الأرض مستديرة ، فكيف استطاع الأولون الاعتماد على النجوم في الإبحار ؟	إذا جزمنا بأن الأرض منبسطة ، فكيف استطاع الأولون الاعتماد على النجوم في الإبحار ؟	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
671	ماذا يحدث لو فتح باب الطائرة في الجو ؟	ماذا يحدث لو أغلق باب الطائرة في الجو ؟	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
672	ماذا يحدث لو أغلق باب الطائرة في الجو ؟	ماذا يحدث لو فتح باب الطائرة في الجو ؟	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
673	تم افتتاح محطة معالجة مياه الصرف الصحي التي تأخرت طويلاً في بيت لاهيا لخدمة 400،000 من سكان غزة.	تم افتتاح محطة معالجة المياه التي تأخرت طويلاً في بيت لاهيا لخدمة 400،000 من سكان غزة.	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
674	تم افتتاح محطة معالجة مياه التي تأخرت طويلاً في بيت لاهيا لخدمة 400،000 من سكان غزة.	تم افتتاح محطة معالجة مياه الصرف الصحي التي تأخرت طويلاً في بيت لاهيا لخدمة 400،000 من سكان غزة.	neutral	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
675	وتسارع الضغط هو هبوط مفاجئ في ضغط بيئة مغلقة ، ويمكن أن يحدث إذا انفتح باب الطائرة	وتسارع الضغط هو هبوط مفاجئ في ضغط بيئة مغلقة ، ويمكن أن يحدث إذا انفتح باب السيارة	contradiction	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
676	وتسارع الضغط هو هبوط مفاجئ في ضغط بيئة مغلقة ، ويمكن أن يحدث إذا انفتح باب السيارة	وتسارع الضغط هو هبوط مفاجئ في ضغط بيئة مغلقة ، ويمكن أن يحدث إذا انفتح باب الطائرة	contradiction	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
677	سيسير المشاركون من الدولتين معا في حفل الافتتاح	سيسير المشاركون من الدولتين معا في الحفل	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678	سيسير المشاركون من الدولتين معا في الحفل	سيسير المشاركون من الدولتين معا في حفل الافتتاح	neutral	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
679	تعلمين ان زواجي الاول كان فاشلا وتذكرين بالتاكيد ما قلته لك عن أنني اتحمل القدر ذاته من المسئولية	تظنين ان زواجي الاول كان فاشلا وتذكرين بالتاكيد ما قلته لك عن أنني اتحمل القدر ذاته من المسئولية	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
680	تظنين ان زواجي الاول كان فاشلا وتذكرين بالتاكيد ما قلته لك عن أنني اتحمل القدر ذاته من المسئولية	تعلمين ان زواجي الاول كان فاشلا وتذكرين بالتاكيد ما قلته لك عن أنني اتحمل القدر ذاته من المسئولية	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
681	ماتت عمتي فى الاسبوع الفائت فافقت من ذهولي وأدركت ان الحياة على هذه الارض قصيرة جدا	توفيت عمتي فى الاسبوع الفائت فافقت من ذهولي وأدركت ان الحياة على هذه الارض قصيرة جدا	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
682	توفيت عمتي فى الاسبوع الفائت فافقت من ذهولي وأدركت ان الحياة على هذه الارض قصيرة جدا	ماتت عمتي فى الاسبوع الفائت فافقت من ذهولي وأدركت ان الحياة على هذه الارض قصيرة جدا	entailment	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
683	هل تذكرتي اجتماعي المطول فى لندن وحديثي عن امور بالغة الاهمية	هل نسيتي اجتماعي المطول فى لندن وحديثي عن امور بالغة الاهمية	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
684	هل نسيتي اجتماعي المطول فى لندن وحديثي عن امور بالغة الاهمية	هل تذكرتي اجتماعي المطول فى لندن وحديثي عن امور بالغة الاهمية	contradiction	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
685	وفقًا لمتحدث باسم ستاربكس, لم يتم تحديد موعد الاجتماع	وفقًا لمتحدث باسم ستاربكس ، لم يتم النظر في توقيت الاجتماع.	entailment	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
686	وفقًا لمتحدث باسم ستاربكس ، لم يتم النظر في توقيت الاجتماع.	وفقًا لمتحدث باسم ستاربكس, لم يتم تحديد موعد الاجتماع	neutral	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
687	وكان مهشم الرؤوس يقتنص ضحاياه عندما يرخي الليل سدوله ويقوم بقتلهم عن طريق تهشيم رؤوسهم بواسطة أي شيء	وكان مهشم الرؤوس يقتنص ضحاياه عندما يرخي الليل سدوله ويقوم بقتلهم عن طريق تهشيم رؤوسهم بواسطة صخرة كبيرة	entailment	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
688	وكان مهشم الرؤوس يقتنص ضحاياه عندما يرخي الليل سدوله ويقوم بقتلهم عن طريق تهشيم رؤوسهم بواسطة صخرة كبيرة	وكان مهشم الرؤوس يقتنص ضحاياه عندما يرخي الليل سدوله ويقوم بقتلهم عن طريق تهشيم رؤوسهم بواسطة أي شيء	neutral	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
