pairID	sentence1	sentence2	gold_label
3576	حاولت مكاتب السياحة إعادة تسمية منطقة L'Estrie ، ولكن حتى أكثر الكيوبيين المتشددين تشدد على العرف ، إذا كان تقريبًا ، ترجمة للمقاطعات.	إنهم يريدون الحفاظ على الاسم نفسه لأنه عظيم جدا.	contradiction
3577	في طريقكم ، أنتم ستعبرون على قصر الفنون الجميلة ، بقايا مستعادة للمعرض الدولي في باناما-باسيفيك.	قصر الفنون الجميلة عبارة عن مبنى حجري ضخم.	neutral
3578	في طريقكم ، أنتم ستعبرون على قصر الفنون الجميلة ، بقايا مستعادة للمعرض الدولي في باناما-باسيفيك.	قصر الفنون الجميلة هو كل شيء الأصلي.	contradiction
3579	في طريقكم ، أنتم ستعبرون على قصر الفنون الجميلة ، بقايا مستعادة للمعرض الدولي في باناما-باسيفيك.	تم ترميم قصر الفنون الجميلة.	entailment
3580	كان المنزل المتواجد في الزاوية رقم 8 حتى وقت قريب هو المقر الرسمي لرئيس شركة Generalitat.	كان رقم 8 بيت أبيض صغير.	neutral
3581	كان المنزل المتواجد في الزاوية رقم 8 حتى وقت قريب هو المقر الرسمي لرئيس شركة Generalitat.	كان رقم 8 في المنتصف في الشارع.	contradiction
3582	كان المنزل المتواجد في الزاوية رقم 8 حتى وقت قريب هو المقر الرسمي لرئيس شركة Generalitat.	الرقم (8) كان في الزاوية.	entailment
3586	بعد قرنين من البدعة الدينية ، احتاجت الكنيسة إلى تجديد روحي ، لإيجاد الحليف المثالي في فرنسيس الأسيزي (1182-1226) ، المتدينين دون أن يكونوا متشددين بشكل متشدد.	حصلت الكنيسة على الكثير من الدعم المالي من فرانسيس أسيزي.	neutral
3587	بعد قرنين من البدعة الدينية ، احتاجت الكنيسة إلى تجديد روحي ، لإيجاد الحليف المثالي في فرنسيس الأسيزي (1182-1226) ، المتدينين دون أن يكونوا متشددين بشكل متشدد.	تكره الكنيسة القديس فرانسيس .	contradiction
3588	بعد قرنين من البدعة الدينية ، احتاجت الكنيسة إلى تجديد روحي ، لإيجاد الحليف المثالي في فرنسيس الأسيزي (1182-1226) ، المتدينين دون أن يكونوا متشددين بشكل متشدد.	الكنيسة كانت على قرب من القديس فرانسيس .	entailment
3589	بينما يتأرجح صعودا وهبوطا في القمم والمرتفعات، يتطابق الجدار مع الطوبوغرافيا المليئة بالتحديات ، مما يجعل العديد من السائحين يلهثون للتنفس.	الجدار تصعد وتهبط على الجبال.	entailment
3590	بينما يتأرجح صعودا وهبوطا في القمم والمرتفعات، يتطابق الجدار مع الطوبوغرافيا المليئة بالتحديات ، مما يجعل العديد من السائحين يلهثون للتنفس.	الجدار كبير ومصنوع من الحجر.	neutral
3591	بينما يتأرجح صعودا وهبوطا في القمم والمرتفعات، يتطابق الجدار مع الطوبوغرافيا المليئة بالتحديات ، مما يجعل العديد من السائحين يلهثون للتنفس.	الجدار على الأرض المسطحة.	contradiction
3592	لكن مع كل هذا الرزمات الجديدة ، لم ينس المتحف سحر السيارات العتيقة القديمة ، ولا سيما محركات القطارات القديمة من حقبة البخار العظيمة التي صنعت كندا حقا.	يركز المتحف على اللعب.	contradiction
3593	لكن مع كل هذا الرزمات الجديدة ، لم ينس المتحف سحر السيارات العتيقة القديمة ، ولا سيما محركات القطارات القديمة من حقبة البخار العظيمة التي صنعت كندا حقا.	يضم المتحف 100 سيارة.	neutral
3594	لكن مع كل هذا الرزمات الجديدة ، لم ينس المتحف سحر السيارات العتيقة القديمة ، ولا سيما محركات القطارات القديمة من حقبة البخار العظيمة التي صنعت كندا حقا.	المتحف يحتوي على السيارات العتيقة.	entailment
3595	تعتبر مجموعة مدريد من الأساتذة الأسبان القدامى فيلازكويز وإل جريكو و جويا و زوراباران وغيرهم لا نظير لهم في العالم.	مدريد ليس لديها مجموعة حتي الان	contradiction
3596	تعتبر مجموعة مدريد من الأساتذة الأسبان القدامى فيلازكويز وإل جريكو و جويا و زوراباران وغيرهم لا نظير لهم في العالم.	مدريد لديها أفضل مجموعة	entailment
3597	تعتبر مجموعة مدريد من الأساتذة الأسبان القدامى فيلازكويز وإل جريكو و جويا و زوراباران وغيرهم لا نظير لهم في العالم.	تحتوى مجموعة مدريد على ٥٠٠ قطعة .	neutral
3598	يتتبع المتحف البحري تاريخ ميناء المحيط الهادئ.	المتحف البحري مخصص للتاريخ.	entailment
3599	يتتبع المتحف البحري تاريخ ميناء المحيط الهادئ.	يمتلك المتحف البحري 100 عام من التاريخ المغطى بمعارضه.	neutral
3600	يتتبع المتحف البحري تاريخ ميناء المحيط الهادئ.	يتعامل المتحف البحري مع السفن الجديدة فقط.	contradiction
3601	29 للأثاث والفضة ، شركة تاي سينغ عند 122 للخزف.	البورسلين أقل من الأثاث والفضة.	contradiction
3602	29 للأثاث والفضة ، شركة تاي سينغ عند 122 للخزف.	كان معتاداً أن يكون الخزف أكثر من 122.	neutral
3603	29 للأثاث والفضة ، شركة تاي سينغ عند 122 للخزف.	البورسلين كان أهم من الأثاث والفضة.	entailment
3607	يشهد الكيلو متر7  منعطفًا يمًا نحول بوك-تا- بوك للغوولف بالطبع، والمكون من 18 حفرة، والذي يقع على كتلة كبيرة من الأرض تتدفق  إلى البحيرة.	تحتوي لعبة بوك تا بوك على 18 ثقب من الجولف للعب.	entailment
3608	يشهد الكيلو متر7  منعطفًا يمًا نحول بوك-تا- بوك للغوولف بالطبع، والمكون من 18 حفرة، والذي يقع على كتلة كبيرة من الأرض تتدفق  إلى البحيرة.	بوك تا-بوك هو مجرد ملعب لكرة السلة.	contradiction
3609	يشهد الكيلو متر7  منعطفًا يمًا نحول بوك-تا- بوك للغوولف بالطبع، والمكون من 18 حفرة، والذي يقع على كتلة كبيرة من الأرض تتدفق  إلى البحيرة.	كانت لعبة أولاماليزتلي اللعبة التي لعبها أشهر لاعبي الغولف	neutral
3610	كانت ساحة دام ليس لها مخرج لأول مرة في تاريخها.	ليس من العادة أن تكون دام سكوير أو ساحة دام مغلقة من جميع النواحي.	entailment
3611	كانت ساحة دام ليس لها مخرج لأول مرة في تاريخها.	كانت ساحة دام دائما غير ساحلية.	contradiction
